Vehicle_ID,Vehicle_Type,Speed (km/h),Position_X,Position_Y,Vehicle_Priority,Communication_Mode,Slice_ID,Slice_Type,Requested_Bandwidth (Mbps),Allocated_Bandwidth (Mbps),Scheduling_Algorithm,Latency (ms),Energy_Consumption (W),AI_Optimization_Score,Vehicle_Mobility_Index,Congestion_Level,Signal_Strength (dBm),Traffic_Density,Weather_Condition,Throughput (Mbps),AI_Decision_Time (ms),Network_Stability_Index,Packet_Loss_Rate (%),Throughput_Efficiency,Time_Stamp,Time_of_Day
V903,Truck,43,384,562,1,V2I,Slice3,URLLC,161,86,Reinforcement Learning,68,12,0.8558706827123361,0.5302696668105542,3,-78,57,Rain,71,48,6.896334428568331,3.893864101153599,0.7017781871434078,2025-01-25 11:41:58,Night
V904,Truck,33,334,352,0,V2I,Slice3,mMTC,142,179,Genetic Algorithm,61,33,0.8315361714823186,0.6590235858360384,7,-86,61,Fog,104,32,9.94730286562989,3.0236961122692954,0.8044951458096959,2025-01-25 19:26:16,Afternoon
V905,Truck,26,188,192,0,V2X,Slice2,mMTC,269,159,Reinforcement Learning,17,46,0.716779871919475,0.413404368771351,5,-64,1,Snow,96,24,6.8730811490894315,2.7048925771266283,0.8333511032910839,2025-01-25 04:40:57,Morning
V906,Motorcycle,84,721,734,1,V2X,Slice1,URLLC,275,163,Reinforcement Learning,24,31,0.9969807389960677,0.978480498054124,5,-84,17,Rain,74,47,9.213350070913712,3.2802903690019884,0.8635540129473509,2025-01-25 21:13:52,Night
V907,Sedan,71,620,47,1,V2V,Slice1,mMTC,167,172,Reinforcement Learning,80,23,0.8600995550102457,0.5743223931515448,2,-74,29,Rain,56,22,9.998852840798325,3.691646711438526,0.9520858996349708,2025-01-25 11:53:42,Evening
V908,SUV,24,377,416,0,V2V,Slice2,mMTC,274,211,Genetic Algorithm,84,11,0.9499294774698617,0.7195765296623735,5,-84,20,Rain,61,14,6.562497090958158,1.1300652596245186,0.7979456976158552,2025-01-25 12:48:50,Morning
V909,Truck,30,701,770,1,V2I,Slice2,mMTC,87,175,Reinforcement Learning,41,31,0.8287261028013146,0.6863394049409008,2,-70,12,Rain,144,11,8.721128118706364,4.898489308801054,0.976664531528405,2025-01-25 04:21:09,Evening
V910,SUV,66,36,222,0,V2V,Slice2,mMTC,83,165,Genetic Algorithm,52,33,0.7956641151305853,0.6408894057501677,10,-88,26,Rain,104,45,9.336326540983737,1.7719982343099754,0.8009050017047794,2025-01-25 18:20:29,Evening
V911,Sedan,40,320,705,1,V2V,Slice1,mMTC,246,185,Simulated Annealing,67,27,0.8549847900813372,0.5085235266731337,8,-76,65,Clear,87,36,9.68276459858724,0.3911871383458665,0.8693316973470642,2025-01-25 05:41:26,Morning
V912,SUV,47,129,913,0,V2I,Slice3,mMTC,271,56,Reinforcement Learning,80,27,0.7435332346600487,0.7715841456013806,3,-81,28,Clear,78,36,7.182187257996435,4.173443967911306,0.7234140519867641,2025-01-25 01:53:08,Afternoon
V913,Motorcycle,32,99,103,1,V2I,Slice3,eMBB,263,82,Reinforcement Learning,86,45,0.7557980216797552,0.7333701199824785,3,-73,90,Rain,106,14,6.3155265696609115,2.6558169107241407,0.8206395489097482,2025-01-25 03:55:06,Evening
V914,Truck,119,527,785,0,V2X,Slice3,mMTC,180,120,Genetic Algorithm,48,39,0.7175266675801277,0.6640674363646168,2,-65,85,Fog,43,14,6.153534772321578,0.0899765369775879,0.9332912676906431,2025-01-25 11:00:48,Night
V915,Motorcycle,53,694,727,0,V2X,Slice2,eMBB,206,56,Genetic Algorithm,71,46,0.9575130100150391,0.7296246808963174,4,-83,57,Fog,59,16,7.431261786889167,3.039693813396429,0.7890975637193637,2025-01-25 17:39:32,Evening
V916,Truck,114,88,735,0,V2X,Slice1,URLLC,80,103,Reinforcement Learning,56,11,0.8630400315426794,0.7902241013295148,10,-76,30,Rain,67,22,6.6097197105871945,3.1003697807128328,0.7033550232059006,2025-01-25 09:47:59,Morning
V917,Motorcycle,40,42,855,0,V2V,Slice1,URLLC,143,137,Genetic Algorithm,44,28,0.9958926477217309,0.9162585496954315,3,-87,47,Clear,40,26,7.454192283226776,3.3761316939853203,0.9785587439507706,2025-01-25 23:08:37,Morning
V918,Truck,77,83,712,0,V2V,Slice3,URLLC,142,127,Genetic Algorithm,99,45,0.9482277344198867,0.537662654237371,8,-79,79,Rain,110,43,9.59090178298757,2.9785563612917847,0.7020539242317131,2025-01-25 05:08:21,Morning
V919,Motorcycle,26,877,651,1,V2X,Slice3,mMTC,208,125,Simulated Annealing,98,47,0.8659713961812244,0.8624755976178864,2,-63,81,Fog,101,42,6.930483540999411,1.3340287689059753,0.7799111946880399,2025-01-25 06:35:47,Night
V920,Sedan,49,767,282,0,V2X,Slice3,mMTC,137,169,Genetic Algorithm,59,22,0.8588330143939252,0.8894157149840244,1,-73,0,Fog,77,48,8.331432657411131,4.995134448453231,0.9706612685302972,2025-01-25 00:25:14,Evening
V921,Truck,61,688,186,1,V2I,Slice3,URLLC,294,247,Reinforcement Learning,22,24,0.8508271309565416,0.8467222873312634,1,-65,2,Fog,133,17,9.909055253933456,2.3378685674042394,0.7412732309668751,2025-01-25 07:37:34,Night
V922,Truck,114,657,486,1,V2X,Slice2,eMBB,154,184,Genetic Algorithm,50,35,0.7169082354392007,0.8908946356877883,10,-71,2,Fog,90,47,7.519249530219184,1.9404871931958652,0.957831799032953,2025-01-25 13:25:09,Evening
V923,Truck,45,160,836,0,V2X,Slice2,URLLC,200,233,Simulated Annealing,86,33,0.7161623889572435,0.7469063642665109,1,-88,52,Rain,89,13,6.8570580855905465,0.01906544204252958,0.9868033091873643,2025-01-25 02:50:26,Afternoon
V924,Motorcycle,71,473,674,1,V2V,Slice1,mMTC,225,188,Genetic Algorithm,50,42,0.8468506332621026,0.413164404117585,3,-65,72,Snow,110,49,9.786628405494639,2.844194259695017,0.8869277581017716,2025-01-25 15:08:08,Morning
V925,Motorcycle,106,505,665,0,V2V,Slice1,eMBB,215,190,Simulated Annealing,18,12,0.9698865181285955,0.817413438730858,8,-65,75,Clear,59,13,8.321430025048253,2.4402333186731866,0.7997319951561487,2025-01-25 14:19:30,Afternoon
V926,Motorcycle,78,251,521,0,V2X,Slice1,eMBB,171,158,Genetic Algorithm,48,49,0.8949075023458527,0.9172520540319776,1,-64,98,Clear,126,10,6.218609807694335,4.734169001636188,0.7925393091667077,2025-01-25 10:40:55,Afternoon
V927,SUV,64,398,457,0,V2X,Slice1,eMBB,230,170,Reinforcement Learning,68,46,0.8594323885655024,0.5582162110255475,2,-74,39,Rain,55,12,6.516790625301397,1.5973382354540537,0.7415948538395811,2025-01-25 16:14:19,Morning
V928,Sedan,114,486,763,1,V2X,Slice3,eMBB,226,123,Genetic Algorithm,32,18,0.8845630687910712,0.8466089954862318,8,-75,23,Fog,60,35,8.323455612167717,3.3970957638417825,0.9705253577431527,2025-01-25 02:48:32,Afternoon
V929,Sedan,52,218,819,0,V2I,Slice2,mMTC,162,87,Reinforcement Learning,34,24,0.7940189315478277,0.46710612869628604,4,-66,49,Rain,92,47,7.933451383761723,3.151224648111458,0.9381570962499324,2025-01-25 23:07:57,Evening
V930,Motorcycle,107,832,2,0,V2X,Slice3,URLLC,211,51,Simulated Annealing,36,34,0.8048424633427098,0.7877070341505281,3,-77,33,Fog,97,30,7.792273375450038,3.951374394364065,0.7669576401994581,2025-01-25 19:56:48,Evening
V931,Truck,93,744,460,1,V2I,Slice3,URLLC,137,231,Genetic Algorithm,79,48,0.9220798239312881,0.43428438682216935,9,-71,2,Rain,104,12,8.18868397133232,3.976309498172835,0.9005777011215623,2025-01-25 02:44:31,Night
V932,Sedan,87,726,981,1,V2V,Slice1,URLLC,202,172,Genetic Algorithm,17,49,0.7626171398556137,0.7284655297229511,3,-64,33,Clear,101,36,7.452850620981964,0.018294057426955224,0.8777778805910204,2025-01-25 12:23:29,Evening
V933,SUV,118,185,660,1,V2X,Slice2,URLLC,179,141,Genetic Algorithm,48,40,0.7513269645219671,0.92617943452923,7,-72,26,Rain,56,36,9.33478789597214,4.341280927623582,0.7423653902671288,2025-01-25 04:37:53,Afternoon
V934,Motorcycle,54,409,673,1,V2X,Slice2,URLLC,119,36,Simulated Annealing,42,26,0.855674136821303,0.6273019768927746,2,-63,68,Snow,75,12,9.784582930723523,0.5899355181274313,0.7714754933537857,2025-01-25 15:50:52,Night
V935,Truck,93,291,53,1,V2V,Slice2,URLLC,218,31,Reinforcement Learning,65,35,0.9223627946897661,0.5121380017328871,9,-87,25,Rain,88,23,7.259731076399666,0.263291860258269,0.7405673629298922,2025-01-25 02:34:30,Afternoon
V936,Motorcycle,66,129,372,1,V2V,Slice3,URLLC,235,95,Genetic Algorithm,32,47,0.7919700929819089,0.8070574065320035,8,-84,41,Rain,105,39,8.714581337523708,4.035839010045122,0.861708308272547,2025-01-25 05:23:04,Evening
V937,Sedan,96,615,793,0,V2I,Slice3,URLLC,145,241,Genetic Algorithm,44,40,0.8245376343572821,0.9073110827460623,7,-81,42,Snow,126,17,7.516264340084543,0.4236730326746674,0.7581022430507213,2025-01-25 06:58:31,Night
V938,Truck,46,236,521,1,V2V,Slice1,URLLC,157,164,Simulated Annealing,77,24,0.8648657728920658,0.5815200024202629,9,-74,61,Snow,44,18,6.626883319272636,0.22546781990657294,0.9950735731115969,2025-01-25 16:57:09,Afternoon
V939,SUV,102,85,363,1,V2V,Slice2,eMBB,254,93,Simulated Annealing,22,16,0.9664682783175351,0.7435979058916985,2,-84,79,Snow,98,35,6.838659825259384,1.211030634320935,0.7827913659357196,2025-01-25 06:47:17,Morning
V940,Sedan,117,113,147,0,V2I,Slice3,URLLC,193,122,Reinforcement Learning,26,29,0.8877549712890093,0.7959632526000854,2,-72,76,Rain,115,26,6.9683358404996465,2.6191495118498302,0.9168576301154535,2025-01-25 15:51:05,Evening
V941,Motorcycle,58,469,694,0,V2V,Slice2,mMTC,139,226,Simulated Annealing,49,19,0.9562811352179782,0.6342102014190792,4,-64,41,Snow,80,26,7.969944309312019,4.351382404607694,0.7979668733091209,2025-01-25 22:02:44,Morning
V942,Sedan,111,741,976,0,V2X,Slice2,mMTC,187,213,Simulated Annealing,85,14,0.8159804033970816,0.4404658443279158,5,-86,70,Fog,97,14,7.048411143500953,4.589759205076232,0.8072614547694839,2025-01-25 18:29:01,Evening
V943,Motorcycle,115,174,855,1,V2V,Slice2,URLLC,53,161,Simulated Annealing,23,25,0.8763072616865103,0.8980827693163557,4,-65,55,Fog,98,30,8.058719878117488,2.266821268358191,0.7933536674669994,2025-01-25 09:08:20,Evening
V944,Sedan,47,407,992,1,V2X,Slice2,URLLC,63,197,Genetic Algorithm,47,18,0.8952130795499338,0.902669477189149,10,-90,90,Fog,73,44,6.000448558788161,2.952459970099153,0.7325059992624279,2025-01-25 10:41:10,Afternoon
V945,Motorcycle,39,90,362,0,V2X,Slice3,URLLC,201,107,Genetic Algorithm,74,40,0.9742878717173687,0.4612824830975156,6,-90,25,Snow,120,33,7.248686862517059,4.619602108918058,0.9782649607336538,2025-01-25 12:58:13,Morning
V946,SUV,41,824,335,1,V2V,Slice3,URLLC,279,138,Reinforcement Learning,44,12,0.9420645990179104,0.7528470140073976,3,-62,2,Fog,60,48,7.560884846112309,3.869265494891005,0.933658933733699,2025-01-25 17:48:18,Night
V947,Truck,45,839,46,0,V2X,Slice3,mMTC,278,94,Genetic Algorithm,62,10,0.7438697409505215,0.8392731874552652,4,-89,74,Clear,107,27,8.490314030995476,3.110322359473731,0.7710960389113476,2025-01-25 13:39:10,Morning
V948,Motorcycle,75,332,228,1,V2V,Slice2,mMTC,152,173,Simulated Annealing,19,35,0.9017009944106236,0.45569881225829917,9,-76,68,Rain,98,25,6.189915218792372,1.2246584991736176,0.7922399112564026,2025-01-25 08:35:31,Afternoon
V949,Motorcycle,43,191,688,1,V2V,Slice2,eMBB,136,53,Reinforcement Learning,87,36,0.7156366691232132,0.907813680349369,2,-66,75,Clear,146,29,9.6920717274931,2.3532229665050726,0.8323327716335431,2025-01-25 17:22:58,Morning
V950,Truck,21,868,865,1,V2I,Slice3,eMBB,252,117,Genetic Algorithm,83,38,0.9980500999003838,0.612582316790507,2,-79,97,Rain,65,24,7.242428236218453,4.295320687722083,0.9323907628714859,2025-01-25 10:25:21,Morning
V951,SUV,86,204,618,1,V2X,Slice3,URLLC,57,31,Reinforcement Learning,10,41,0.8226992549097504,0.7530658885827131,1,-65,88,Rain,99,41,7.979752493027128,1.554070929417462,0.9629179450946121,2025-01-25 17:12:17,Evening
V952,SUV,35,328,573,0,V2V,Slice1,mMTC,183,107,Reinforcement Learning,97,37,0.9004819434704169,0.6259164275133865,9,-77,30,Fog,148,45,8.780117054578135,0.7261890752306677,0.9303586648829024,2025-01-25 03:48:10,Afternoon
V953,Sedan,59,675,135,0,V2V,Slice2,mMTC,275,225,Reinforcement Learning,81,39,0.7563055117530934,0.7170058278056355,10,-66,15,Fog,128,40,7.474232985278948,0.7721186390946427,0.9850181596409213,2025-01-25 20:56:36,Night
V954,Truck,46,476,910,1,V2X,Slice1,URLLC,214,108,Genetic Algorithm,52,35,0.9345517513053367,0.7948108811736103,5,-71,19,Snow,100,36,8.519495171200678,3.8625178504958906,0.9283458003279117,2025-01-25 10:03:07,Morning
V955,SUV,99,21,140,0,V2V,Slice2,eMBB,146,223,Simulated Annealing,27,31,0.9085421292882226,0.8249191752890859,5,-76,94,Rain,65,16,7.973757544741087,0.824666676920166,0.7671857792739457,2025-01-25 17:52:07,Night
V956,SUV,92,754,280,1,V2X,Slice3,eMBB,286,208,Reinforcement Learning,78,33,0.8050512658876205,0.6414460291798705,5,-85,43,Fog,80,18,7.897362790677507,0.22487017402002318,0.8135650097057392,2025-01-25 06:39:17,Morning
V957,SUV,51,905,44,1,V2I,Slice3,mMTC,104,246,Simulated Annealing,49,35,0.8079918217728751,0.4667982372301305,7,-67,81,Snow,127,43,6.734788578595669,4.271053628572884,0.9227359061508622,2025-01-25 07:42:02,Morning
V958,Truck,38,552,560,0,V2I,Slice2,mMTC,177,151,Simulated Annealing,71,16,0.9043457411418065,0.6059402849484892,2,-62,15,Rain,98,29,7.569699540819997,4.669389094485576,0.7379682634771353,2025-01-25 12:34:11,Night
V959,Sedan,37,40,297,0,V2I,Slice2,mMTC,251,65,Reinforcement Learning,24,10,0.8104613975399948,0.9008124900413977,9,-74,68,Rain,66,25,6.827793556864471,4.9314385421048454,0.7689298433446061,2025-01-25 05:15:33,Morning
V960,SUV,104,878,283,1,V2X,Slice3,mMTC,149,142,Reinforcement Learning,78,49,0.984915225032701,0.7539124670486266,3,-89,58,Clear,116,13,9.163263282668083,1.827542933233612,0.9946136349514307,2025-01-25 01:00:20,Night
V961,Motorcycle,22,613,828,1,V2X,Slice2,eMBB,184,126,Reinforcement Learning,69,32,0.7974213768675074,0.6685882233540094,4,-72,86,Fog,87,35,6.53066835133351,4.547344357050481,0.8994626558489929,2025-01-25 08:16:27,Night
V962,Sedan,107,954,166,1,V2X,Slice1,eMBB,228,223,Simulated Annealing,95,11,0.780085590737757,0.8020520734984014,1,-77,31,Fog,90,10,6.17009122943413,0.771451902719838,0.7534657895322785,2025-01-25 14:02:29,Afternoon
V963,Truck,80,998,499,0,V2V,Slice2,mMTC,130,56,Reinforcement Learning,43,20,0.9282572027312385,0.8905153664201021,1,-78,82,Rain,124,39,7.573411032957988,4.96446121237046,0.727677099630634,2025-01-25 02:32:52,Afternoon
V964,Truck,47,652,739,0,V2V,Slice1,eMBB,261,212,Reinforcement Learning,44,16,0.7312833654118985,0.9290099086436973,5,-88,42,Snow,96,32,6.062578105892321,0.08494087680618156,0.9887008193495925,2025-01-25 20:01:24,Evening
V965,SUV,40,887,165,1,V2V,Slice1,eMBB,299,38,Simulated Annealing,98,23,0.8688597869384072,0.8330411099426267,10,-81,22,Clear,76,11,7.431030371705507,1.7317200272824946,0.8496254042334003,2025-01-25 05:34:43,Morning
V966,Motorcycle,23,35,9,1,V2V,Slice1,eMBB,288,222,Genetic Algorithm,70,22,0.8870333619898121,0.4540300129565308,1,-84,44,Clear,56,40,9.121837967661456,3.7233137769843005,0.826273972264882,2025-01-25 00:26:03,Morning
V967,Sedan,84,224,591,1,V2V,Slice3,eMBB,77,146,Genetic Algorithm,68,10,0.7923954443085772,0.5341613026002637,5,-61,57,Clear,79,22,9.197194568860414,3.0093703553935987,0.938927258176329,2025-01-25 23:18:47,Morning
V968,SUV,110,191,307,1,V2X,Slice3,mMTC,265,89,Genetic Algorithm,11,36,0.9853063123996879,0.9791679591596806,9,-82,68,Snow,128,47,7.5177201878193545,1.9987495594100257,0.9007649070447574,2025-01-25 23:32:42,Afternoon
V969,Sedan,37,808,204,1,V2I,Slice3,eMBB,87,151,Genetic Algorithm,32,12,0.8248184409585576,0.8340539792852965,1,-85,93,Rain,89,46,8.481231247752198,0.38823846003003704,0.8674232008890974,2025-01-25 16:38:25,Afternoon
V970,Sedan,56,802,477,1,V2I,Slice1,mMTC,250,103,Reinforcement Learning,30,46,0.7840254916104277,0.9350407106943642,4,-76,3,Snow,49,45,8.482678350159034,4.760111537804557,0.7686633362545775,2025-01-25 22:58:12,Afternoon
V971,Sedan,103,701,442,0,V2V,Slice1,URLLC,103,44,Simulated Annealing,14,36,0.9053110607689006,0.7183307000818702,8,-68,38,Rain,71,22,7.73454503547984,4.270068584350444,0.8665866063602768,2025-01-25 22:16:51,Evening
V972,Sedan,49,660,12,0,V2I,Slice3,URLLC,271,132,Reinforcement Learning,27,49,0.9163680232533296,0.4601679802885065,5,-75,2,Fog,54,29,8.160917028648594,0.37764930559726073,0.8620965313845819,2025-01-25 16:47:05,Night
V973,Sedan,117,514,664,1,V2V,Slice2,mMTC,88,36,Simulated Annealing,43,23,0.8280771985583589,0.4852725744060121,7,-82,63,Fog,148,18,8.495090669937332,3.7625954408648226,0.7304400178796178,2025-01-25 01:01:00,Morning
V974,Sedan,88,195,616,1,V2I,Slice3,mMTC,102,74,Genetic Algorithm,36,38,0.7544018495035327,0.9747588413264249,6,-65,22,Clear,68,47,7.762641306335727,0.8328167673489428,0.8503808740966785,2025-01-25 11:43:44,Morning
V975,Sedan,71,488,950,1,V2I,Slice1,eMBB,213,94,Simulated Annealing,60,29,0.8895451639979355,0.6050901582266036,9,-89,12,Fog,46,27,9.782391047945428,4.817874073317095,0.8807478183513218,2025-01-25 16:30:21,Night
V976,SUV,100,201,784,1,V2I,Slice2,URLLC,194,108,Genetic Algorithm,37,46,0.7746179956453545,0.6324895652866139,6,-68,49,Fog,102,49,9.45909612025431,0.33253375218330106,0.9192891364145651,2025-01-25 08:01:04,Morning
V977,Truck,83,433,261,1,V2V,Slice3,URLLC,239,30,Simulated Annealing,88,27,0.7667648968371292,0.9845552257864751,4,-70,93,Clear,129,34,8.808443492944779,0.9179614874753317,0.866617920090054,2025-01-25 20:30:11,Afternoon
V978,SUV,103,913,660,0,V2X,Slice1,URLLC,293,227,Reinforcement Learning,98,31,0.8733687511038184,0.6858478997906734,3,-73,85,Clear,138,24,8.259806048860538,3.863444229577231,0.8680402304178121,2025-01-25 20:47:33,Morning
V979,Sedan,57,834,255,0,V2I,Slice2,eMBB,193,242,Reinforcement Learning,92,39,0.9958050725954289,0.40828923084619095,9,-81,72,Clear,121,48,8.765676822206787,0.08538640066499348,0.8700485142096889,2025-01-25 19:35:03,Afternoon
V980,Motorcycle,36,243,276,0,V2X,Slice1,mMTC,111,119,Simulated Annealing,26,21,0.9078002573307011,0.7276642433080127,6,-82,73,Snow,65,21,9.320207268804932,4.381896746719379,0.7812022275637939,2025-01-25 01:18:34,Night
V981,Sedan,31,769,411,1,V2X,Slice1,eMBB,83,100,Genetic Algorithm,10,43,0.9430674665980932,0.8381999528573147,3,-70,55,Fog,137,23,6.465689199461194,1.3052913947245952,0.9627154491803009,2025-01-25 02:43:06,Morning
V982,Truck,50,984,843,1,V2V,Slice3,URLLC,156,141,Genetic Algorithm,36,35,0.9139196938958933,0.7249336227730072,3,-61,62,Snow,105,16,6.443431073416815,4.306186457469256,0.8853247211710209,2025-01-25 00:20:00,Evening
V983,SUV,103,68,327,0,V2V,Slice2,eMBB,56,219,Simulated Annealing,68,45,0.8117465122406071,0.7885675304547903,6,-74,39,Fog,129,33,7.512713829662445,2.3582680012183794,0.9048419993910327,2025-01-25 08:18:30,Morning
V984,Sedan,30,611,868,1,V2X,Slice2,eMBB,268,123,Simulated Annealing,83,45,0.9720474685683005,0.7092740928409473,9,-70,48,Rain,101,16,9.77461158192313,0.28407126757957646,0.8507972379305806,2025-01-25 15:34:25,Morning
V985,SUV,114,763,210,1,V2V,Slice3,mMTC,292,126,Reinforcement Learning,48,27,0.9425958163323338,0.5351908786209363,9,-72,80,Clear,88,48,6.544798292774409,2.7006508598652053,0.7439673622814795,2025-01-25 10:17:07,Afternoon
V986,Sedan,43,889,494,1,V2I,Slice3,eMBB,184,174,Genetic Algorithm,63,34,0.9072867423172215,0.45300928824740844,2,-80,40,Clear,67,40,8.051033136095928,3.6089444045946655,0.7479958601641232,2025-01-25 01:51:21,Morning
V987,Truck,45,336,446,1,V2V,Slice3,eMBB,226,219,Reinforcement Learning,83,14,0.8624030244693435,0.409442851782119,3,-84,71,Snow,129,46,6.902521379718774,2.6760407022862402,0.8380336257176108,2025-01-25 22:03:01,Night
V988,Motorcycle,73,571,81,0,V2V,Slice1,eMBB,145,208,Simulated Annealing,63,36,0.8085262978598255,0.8120574435665744,5,-87,96,Clear,103,42,6.6142520492792,4.502366450315979,0.9613355123465462,2025-01-25 06:11:12,Evening
V989,Sedan,34,980,19,1,V2I,Slice1,mMTC,129,68,Genetic Algorithm,94,46,0.8348772282510033,0.6326177670564728,1,-73,58,Fog,94,15,9.505356435724378,3.765023196831753,0.7363456297576291,2025-01-25 06:58:35,Afternoon
V990,Truck,30,971,203,1,V2V,Slice2,URLLC,132,137,Reinforcement Learning,81,21,0.793149973295621,0.7070824641264823,8,-77,15,Fog,73,42,8.773889665649715,0.6198639085009244,0.8508365931685067,2025-01-25 15:46:39,Night
V991,Truck,47,94,644,0,V2X,Slice2,mMTC,290,102,Reinforcement Learning,82,48,0.9760411900306456,0.4703668755858604,2,-74,28,Clear,144,47,8.578450945456105,0.23047895786826922,0.7119148866939053,2025-01-25 12:53:09,Night
V992,Sedan,60,250,662,0,V2X,Slice2,mMTC,75,200,Reinforcement Learning,45,31,0.7985964325475623,0.7328340848247831,6,-62,19,Snow,95,31,8.286445738740342,1.8085075262791295,0.9615442992284424,2025-01-25 05:06:11,Evening
V993,SUV,81,842,618,0,V2X,Slice3,URLLC,242,33,Reinforcement Learning,27,20,0.9812713312301938,0.5486146190786708,1,-63,54,Fog,110,27,8.87736955794629,3.520260290161028,0.778442879753771,2025-01-25 05:34:23,Morning
V994,Sedan,54,315,723,1,V2I,Slice3,URLLC,177,137,Genetic Algorithm,14,19,0.832938119857982,0.8892046932735729,10,-88,17,Clear,140,20,9.049180800324178,4.285328662529962,0.8053945819733177,2025-01-25 10:55:30,Evening
V995,Truck,62,465,136,1,V2X,Slice1,URLLC,156,238,Genetic Algorithm,55,45,0.9512377770149144,0.7583403887377067,1,-63,5,Clear,61,23,7.481227705523378,4.303250406638365,0.7492446562300008,2025-01-25 15:30:41,Evening
V996,Truck,60,255,342,1,V2I,Slice2,mMTC,207,225,Simulated Annealing,95,47,0.7754359977987488,0.4376454755394895,5,-82,91,Fog,141,35,7.572284778720425,0.3396123919342131,0.794116855356865,2025-01-25 05:23:55,Afternoon
V997,Sedan,95,393,741,0,V2X,Slice2,URLLC,220,73,Simulated Annealing,87,27,0.9895486513783474,0.5289484746770925,7,-87,57,Snow,132,19,6.786922259002037,4.026413204233115,0.817877920969289,2025-01-25 09:28:13,Afternoon
V998,Sedan,75,97,639,0,V2V,Slice1,eMBB,128,87,Simulated Annealing,41,20,0.9691324246220856,0.540584411410493,10,-79,45,Rain,63,47,9.451052618650724,1.4392772201730102,0.7479564805469295,2025-01-25 07:03:08,Night
