Vehicle_ID,Vehicle_Type,Speed_km_h,Position_X,Position_Y,Vehicle_Priority,Communication_Mode,Slice_ID,Slice_Type,Requested_Bandwidth_Mbps,Allocated_Bandwidth_Mbps,Latency_ms,Energy_Consumption_W,AI_Optimization_Score,Vehicle_Mobility_Index,Congestion_Level,Signal_Strength_dBm,Traffic_Density,Weather_Condition,Throughput_Mbps,AI_Decision_Time_ms,Network_Stability_Index,Packet_Loss_Rate_%,Throughput_Efficiency,Time_Stamp,Time_of_Day
7035,Truck,105.22173289849344,942.5902142769116,802.8013439679169,Low,V2V,7,mMTC,53.43804203893033,83.50453561154521,37.560006922899454,48.913430570461806,0.5732551937961369,0.2190851265572662,7,-67.57703018334286,84,Rain,93.25113269336231,17.265064958061622,0.7492059003583493,0.8259287500046234,0.5192240923897891,2023-01-05 21:14:00,Afternoon
7036,SUV,65.22526975793305,712.4507647119775,295.3285201402012,Medium,V2V,9,URLLC,47.95821978672502,9.264381490347688,3.848913934240812,24.118333455584096,0.6496703321731101,0.3455525816528649,1,-66.18376859751388,1,Clear,31.97861854611003,5.5036597788746695,0.9708427513030358,0.23335101994377946,0.5211631888203574,2023-01-05 21:15:00,Morning
7037,SUV,28.591489600791604,521.7894112444659,265.7962613602184,Medium,V2V,9,mMTC,63.41651787488771,81.33562733475881,33.264508893891026,16.123255524571725,0.724863311569839,0.6832138057344082,2,-85.5550301175172,31,Fog,56.381603004957,17.257544183345765,0.6208008647121506,1.417482159966705,0.825882338552727,2023-01-05 21:16:00,Morning
7038,Truck,102.13102586785735,161.52392229926127,656.5476769110743,High,V2I,9,eMBB,23.52394227303665,62.97472694132319,35.91266483895888,25.78324106912852,0.806919671210058,0.540322762943167,1,-68.13238595855131,71,Fog,12.10548430340826,19.34678800311247,0.6084500961457177,1.6289312272516518,0.6766512755853422,2023-01-05 21:17:00,Evening
7039,Motorcycle,66.86628539160527,384.1765552044174,390.48736196809494,High,V2V,1,mMTC,82.5116447002318,50.53548317003488,48.40982500102309,9.57103702906309,0.6186673859767604,0.7373709081830679,9,-104.32174279804433,48,Fog,78.73518336007665,1.208906189638853,0.9559500764160211,3.5264586392230997,0.9129613417027349,2023-01-05 21:18:00,Afternoon
7040,SUV,24.820924577227352,585.1223250571543,135.91802694497957,Medium,V2V,6,URLLC,81.73114463174785,18.04585062404503,21.66733529258779,41.96395708871736,0.8069825821412342,0.2330340773228084,1,-93.50765537215551,27,Fog,44.655033484739626,5.897161505071143,0.9516357763879199,4.209537738875314,0.9792592212577467,2023-01-05 21:19:00,Night
7041,SUV,74.82093719474665,725.2003965957538,66.9642352899088,Medium,V2V,5,mMTC,63.13718427202811,28.110310217631902,6.588438084015044,19.162787168099463,0.5919206334084678,0.3947963979417348,6,-106.78347941680528,2,Rain,43.472833836336115,8.052992662910132,0.8973195020259199,2.980532179594144,0.9054625004151637,2023-01-05 21:20:00,Afternoon
7042,Truck,42.926011793091305,635.3995574791122,787.8425762484773,Emergency,V2V,8,eMBB,77.15298051425287,67.11225845658441,17.397210393151767,18.6909269907042,0.8137018194172496,0.7054079278071945,7,-111.78720615067034,92,Fog,89.66139559204821,3.7638864988545895,0.8118834258547707,2.4735383654827534,0.8905069037561961,2023-01-05 21:21:00,Morning
7043,Motorcycle,101.32867347504789,714.1228018277412,675.9107318023446,Emergency,V2I,8,eMBB,98.96546511121697,51.09353238380695,21.540473891292923,35.303046523100576,0.8942750945838719,0.43011004941249886,8,-79.9103016627931,98,Rain,40.365374736065974,15.8270165966211,0.6964035877849374,1.267804838318198,0.8271850483880638,2023-01-05 21:22:00,Evening
7044,SUV,54.39596863758514,429.15250455189766,411.7982246066033,Medium,V2I,8,URLLC,93.02572072207467,51.2911451170042,38.72938242931644,30.258629700860045,0.511570443830361,0.6317045142247241,7,-105.88241226539174,22,Fog,67.73388726677203,1.6205148017485682,0.6642018584449613,1.7965457758454555,0.8219737812595839,2023-01-05 21:23:00,Afternoon
7045,SUV,87.17296297289,727.6272905710091,896.2276351710566,Low,V2X,5,eMBB,65.03040539792337,16.991066098758974,10.125676715415638,31.359905674962153,0.9680474508019513,0.2565588528138196,4,-86.08818556738376,74,Fog,90.53760733550622,3.510146041233039,0.8024922835664512,3.479196067695386,0.5982773494152682,2023-01-05 21:24:00,Morning
7046,Motorcycle,11.464344916348459,143.7412560197192,410.85675244259954,Medium,V2I,1,mMTC,56.02612813845826,47.758808332417054,9.320575048843306,26.80285846794165,0.8563743880522223,0.6215269092586084,2,-115.67198274528481,23,Clear,89.54214592349392,9.898824612932414,0.8044451046885329,3.6933690571922897,0.9322654409035852,2023-01-05 21:25:00,Morning
7047,SUV,47.52292155628154,162.58631176311354,710.2954714653836,Emergency,V2V,4,eMBB,58.10743552620151,58.124508888773505,11.76966778599007,25.279834698854437,0.9749483900105511,0.23837283533111864,5,-110.08536817350654,50,Clear,78.94024329665788,11.258926702813437,0.9673547626845667,3.859930252523452,0.9110625549849349,2023-01-05 21:26:00,Afternoon
7048,Motorcycle,117.98897237668784,162.8321458294628,909.1152752072928,High,V2V,7,eMBB,51.99530530856028,16.007577279083602,12.315840475746704,19.207438886178835,0.6323350083595167,0.709554251182085,1,-101.61075721380573,83,Rain,89.14430685316935,18.778019667195395,0.6372892999304761,0.9746136287338626,0.5718895032314854,2023-01-05 21:27:00,Morning
7049,Motorcycle,97.0152347372578,890.8649570357761,840.7154587084434,Medium,V2X,2,URLLC,53.2203379826072,92.69015588161041,46.26553795236792,17.724988720846078,0.969165574415565,0.533708648314568,1,-96.28620447259621,58,Fog,40.24065872498405,11.93255413067621,0.8893644483140045,4.441182506068697,0.6628198849390774,2023-01-05 21:28:00,Evening
7050,Truck,19.192896284031438,76.03406330863449,511.10477633957896,Medium,V2I,7,eMBB,75.88333096610546,79.70451717502343,8.857749921473374,49.72483028326569,0.7267833018234001,0.44428460455146757,10,-104.71305755362717,44,Fog,59.47735820953287,11.822366787069566,0.5370834893108264,1.1987774172981498,0.997311422873735,2023-01-05 21:29:00,Afternoon
7051,Sedan,33.331685937270606,801.5083727334759,680.6363924467327,Low,V2I,5,URLLC,99.29094677513875,33.57185603548271,21.23675938255284,23.131659412342525,0.5757945466027872,0.15641551371646845,4,-76.61941528057478,10,Clear,46.9034939795862,2.5212774408282255,0.8445265253297622,0.9811764655966075,0.6130807760056831,2023-01-05 21:30:00,Night
7052,Motorcycle,39.57789706276333,233.57089804673714,413.66577672736906,High,V2I,6,mMTC,14.078286752474671,55.704823513144646,20.76126562896312,27.81374738192438,0.8686407699875989,0.6320485044476218,6,-116.28559740612813,23,Rain,49.810736801209046,18.786559679455905,0.8221425480758804,1.3961796469972816,0.8992630131388852,2023-01-05 21:31:00,Evening
7053,Truck,78.04386725945348,468.42994049525066,647.197172294114,Low,V2V,6,eMBB,30.716930975810456,55.306854005346885,7.251189902804585,22.87104244669701,0.8473463360043054,0.2522034684831699,10,-86.6548688740707,63,Rain,68.63619612462617,17.886386899050486,0.9470664525004899,3.605820806356719,0.6288121338837349,2023-01-05 21:32:00,Morning
7054,Sedan,90.83937113875866,915.956595465678,257.5524383453959,High,V2I,5,mMTC,28.918687316779057,14.596876971487795,6.339536185088688,37.68263851171696,0.9609161562521136,0.19759956894778938,7,-118.35109734963355,55,Rain,9.540092638342744,18.34936337563331,0.7027234443120984,0.20702246584450112,0.8831262531932669,2023-01-05 21:33:00,Afternoon
7055,SUV,89.94319305694917,585.9372296875067,434.74211376955327,Low,V2V,7,mMTC,84.95705620788858,44.43654875556297,45.579787570761766,12.822247288615749,0.6519905244256039,0.22502599099335827,4,-65.68707066195543,92,Snow,84.49577598771553,2.233849944606076,0.9498184457088503,4.890184472983053,0.6923893141419855,2023-01-05 21:34:00,Morning
7056,Sedan,61.184886756768336,210.1176862323586,209.54573760183902,High,V2V,4,eMBB,47.775146559339035,23.698609939222592,41.98227336014308,7.342109988654334,0.8146173171375615,0.2479222375631971,3,-82.21300987658009,58,Clear,90.67420078978546,5.647406416014697,0.8440110700867451,3.9663421047167224,0.7962216405051754,2023-01-05 21:35:00,Morning
7057,Motorcycle,97.29846454057815,284.0900603188071,38.184952679548026,Medium,V2V,1,eMBB,57.26190404094526,34.989774812691486,46.72815647934648,48.831766834396156,0.9800363709170239,0.6477384892010235,1,-78.96096019165599,78,Clear,34.25105601565397,16.732099336778766,0.6799659847637927,4.872122797365296,0.9756554200118828,2023-01-05 21:36:00,Afternoon
7058,Motorcycle,52.44936993089701,920.4466238957857,588.5398505753723,Medium,V2V,9,URLLC,52.223710176311684,89.94825573044835,16.539047871325987,29.102721918030774,0.9361831330897536,0.48965632877145937,9,-77.9319691897011,13,Rain,43.16061028189361,7.107156274082187,0.5955636253428698,3.9715095041277406,0.7452779801943445,2023-01-05 21:37:00,Evening
7059,Motorcycle,14.865667835467429,427.14392510997834,864.4293453507976,Medium,V2V,7,eMBB,86.83131581934613,54.61911552845005,26.798603510834795,29.77846006304898,0.9111735969027501,0.4737778350635631,9,-87.78396657229669,90,Clear,87.98647690153773,17.299884762054027,0.8557045053134975,1.2350325519503287,0.8477684838638289,2023-01-05 21:38:00,Evening
7060,Motorcycle,67.73302099845759,586.9854830067894,25.57827462319151,Emergency,V2V,9,URLLC,54.97478209787584,11.021361616888829,13.533015003117715,26.009619560458237,0.939333514230752,0.4703113569196621,2,-113.28850810917149,89,Snow,27.953549621715112,8.721890774114803,0.693460171683872,0.8355964441250712,0.86441532701159,2023-01-05 21:39:00,Evening
7061,Motorcycle,114.2761661521328,459.93219662538877,196.0297407292959,High,V2V,9,eMBB,70.10613924841412,65.50564867545091,20.203276182297497,7.24508931876946,0.9221405931602745,0.4293854540092654,8,-94.81983342222877,13,Snow,86.95759336449454,9.08146990508822,0.9528786789022673,1.119213917809287,0.923034157241771,2023-01-05 21:40:00,Evening
7062,Truck,95.15923816710136,378.4380880484496,460.18505927041997,High,V2V,7,eMBB,11.753516684816276,94.87759707933611,39.913655145664066,35.450589947587176,0.6895729141971099,0.5122684006033799,9,-75.0580054289145,29,Snow,79.38650933114167,11.146171584718688,0.9580903588214282,0.6499069498379036,0.8606609357205006,2023-01-05 21:41:00,Evening
7063,Motorcycle,69.44407772306909,223.27912693240194,665.8968168422533,Low,V2V,2,eMBB,68.72090001104037,20.092656046939645,24.33737642566459,30.463615100105148,0.5077737525448998,0.2283900907747568,6,-61.065882210956204,2,Fog,89.51341600461843,10.931337001518433,0.9078728080574927,3.781443675691298,0.8707522571432924,2023-01-05 21:42:00,Afternoon
7064,Truck,77.61667924189163,686.1915004846021,171.22919366988643,Emergency,V2I,2,eMBB,31.68565434558696,66.46278710452589,6.370163263420764,11.417116898930024,0.9938098094031163,0.32680053613006854,2,-101.50848293458526,99,Fog,24.59133960736225,7.868590670909774,0.6408266630661624,0.6862357551831317,0.5070035145763885,2023-01-05 21:43:00,Morning
7065,SUV,111.66744324426872,718.2420262721204,56.69482897062428,Low,V2I,4,eMBB,88.01817453220755,79.18329032372624,1.156308057196326,28.558978882879725,0.8874309328585807,0.1802134354085002,3,-81.73377588230672,52,Fog,71.35633218937866,8.777771001647952,0.7282881949167672,0.7927378720980629,0.5124700534175506,2023-01-05 21:44:00,Afternoon
7066,Motorcycle,51.40113533219526,274.8850916073995,519.0487177268892,Emergency,V2V,9,URLLC,77.63987696991903,80.96556897700741,12.570988950731381,15.512132436057348,0.6129198262372046,0.7693235994089351,9,-61.02699431353635,54,Rain,31.251628805311274,11.264857204063055,0.9283809101684033,2.326726510468407,0.8040531903823249,2023-01-05 21:45:00,Afternoon
7067,Motorcycle,39.76729667311648,789.0108430548304,818.7097130573088,Low,V2I,7,eMBB,19.835820974089923,68.67745947736,9.977195877288727,33.80333464337767,0.8739954944272108,0.8999370421555122,5,-85.53861837516246,92,Snow,75.55016342229612,13.835700230662255,0.5468431351972665,2.373223615028177,0.5021820471128877,2023-01-05 21:46:00,Evening
7068,Sedan,117.26898780005388,854.5352003016795,35.23490931277129,Emergency,V2V,9,URLLC,19.31244432298049,86.88802095930724,39.910208331967944,35.055304179057984,0.6822872108206262,0.6629341801107735,4,-71.7126989741875,9,Snow,76.62229377174201,8.819044016214118,0.5458369452051646,4.629371387751468,0.5152658828250032,2023-01-05 21:47:00,Morning
7069,SUV,103.61317602124001,920.6750962396304,349.3694503590259,Low,V2V,4,URLLC,36.36984586299152,7.888056854112962,33.664803794957294,18.348648439941776,0.6233719973411463,0.1382076151828862,6,-84.53603146791104,28,Clear,15.010348590190883,9.371443188467891,0.5795523799564265,2.523470592256521,0.7659188937331365,2023-01-05 21:48:00,Morning
7070,Motorcycle,38.765230154232285,161.21241391836995,663.5147427933352,Low,V2V,9,eMBB,21.318723561367456,10.775162892606396,42.07706109414166,9.234596444634697,0.7829764329835116,0.4775681865093674,2,-93.98825210833489,64,Clear,9.586590736886876,4.701976758034236,0.8722488878401764,2.1916265098747267,0.5859735032166273,2023-01-05 21:49:00,Evening
7071,Motorcycle,55.65367168331073,303.9236836132664,130.742006102467,Emergency,V2V,7,eMBB,76.62951120001846,17.108594861196075,21.51939761153153,40.90623267179361,0.5053314768002186,0.10527384639532925,8,-79.42496748052515,36,Rain,40.36438118023864,10.631463465770151,0.8654640740243649,1.2518474551268532,0.7433967081619499,2023-01-05 21:50:00,Afternoon
7072,SUV,49.809375480935884,860.3533475036957,235.9467768927568,High,V2I,8,eMBB,98.81348474117212,8.898218853803536,29.598099393039202,33.64039562633592,0.988236920984022,0.32084928583266303,7,-68.22087767889947,3,Fog,79.76431367028346,12.485468955741913,0.5065275308412472,1.3213730112232163,0.9903899468693691,2023-01-05 21:51:00,Afternoon
7073,Truck,17.891481440572072,198.54020282789398,535.4926437862661,Low,V2V,1,URLLC,68.9731059385185,15.795306738286438,21.450682807989665,32.18884956021219,0.9714932663378533,0.164285955258213,1,-73.04313918147791,69,Rain,21.90799607143984,16.625933465953096,0.7918953590661348,0.8231951759037099,0.8048513792251806,2023-01-05 21:52:00,Morning
7074,Motorcycle,114.93831885759109,3.46845924349537,953.231696364218,Emergency,V2V,9,mMTC,32.41420259196409,78.52555905414512,11.838845312864121,31.911117722916018,0.8950574008082088,0.43619902829564694,9,-67.39535228950358,36,Snow,56.683570448347886,6.236881898124995,0.6070421684346405,1.9897515854985706,0.5645955140485024,2023-01-05 21:53:00,Evening
7075,Sedan,48.51749174637106,870.8273102516345,287.3426182437561,Emergency,V2V,8,mMTC,60.78451525485332,85.68116822013441,31.91609220985075,37.36601222880542,0.5267180345823766,0.44521905369861225,7,-62.910275468431486,69,Snow,13.534684488480348,8.591151125813221,0.6657163847022955,3.440012637277141,0.8885964330679716,2023-01-05 21:54:00,Afternoon
7076,Motorcycle,105.03948991654896,326.44944175136936,487.5274212207104,High,V2I,1,URLLC,82.50842157482168,35.23853988019538,20.04110003123905,15.278250343687212,0.537438518415417,0.24108607593035272,2,-75.28065761148177,26,Snow,16.048267524250768,18.925623585206647,0.9982554805440739,3.5909969804130633,0.6144040371751875,2023-01-05 21:55:00,Morning
7077,Sedan,22.722747321679808,414.49752513895,399.93086306441825,High,V2V,8,eMBB,96.5986700039388,91.1465784792815,13.217170988551219,23.303777909110316,0.8241365784982593,0.763563937440255,2,-69.70173971137032,14,Snow,62.27902540996715,10.308460788740947,0.7061436411157836,3.3194992728285677,0.917901095963475,2023-01-05 21:56:00,Night
7078,Sedan,65.74449727646638,446.33402572063795,897.39667203008,High,V2X,5,eMBB,10.45645638847661,42.659716407228046,46.98509730977142,14.968220020322502,0.8998997827573595,0.7137241404258269,3,-104.20774372380855,89,Rain,68.24520127007554,16.462159475155957,0.6733648414967698,3.2813585855569594,0.8011985191520935,2023-01-05 21:57:00,Night
7079,Motorcycle,2.875366214912378,848.2746006672285,71.88986403111564,High,V2X,3,URLLC,57.13212622167941,20.47817784637433,6.282874570791295,8.201249238227799,0.527048085439056,0.7616254678650128,10,-110.54443150200251,67,Rain,27.256583545629297,1.9933350944389747,0.888896660843006,3.0724242301811246,0.5991243834372504,2023-01-05 21:58:00,Afternoon
7080,Motorcycle,91.70645806107703,337.8921445934604,566.1475913407643,Low,V2I,8,eMBB,50.78928510498096,66.31716726262705,39.06304840103758,45.80122216970002,0.7818279163228721,0.5369972812667408,4,-96.89602829854975,19,Rain,67.88679408648984,7.717705800507016,0.8209803021916526,3.533831060348622,0.6543834792556449,2023-01-05 21:59:00,Night
7081,Sedan,69.70966778955341,892.2798858564818,846.119699189944,Low,V2I,3,URLLC,47.304345369267175,42.82839731147109,27.927231762486777,7.098384854468264,0.8495456016185257,0.10658545837159004,10,-101.3762366983311,29,Rain,15.922127396256103,14.64552851862486,0.9173778456683852,1.726119562742573,0.5658243384896939,2023-01-05 22:00:00,Afternoon
7082,SUV,75.07075001637033,616.939138048048,988.1175770625917,Medium,V2V,8,eMBB,55.345393569178476,6.749072093831082,38.38878066058285,7.074150756368217,0.581802469371135,0.8390134566692589,8,-95.15714679440916,84,Snow,52.94052913903455,18.36897833597402,0.6416240743914268,3.237786530212846,0.677605701607281,2023-01-05 22:01:00,Morning
7083,SUV,6.206505906558415,527.2867240336842,698.7254975218074,Low,V2V,5,eMBB,46.31554196358866,91.97203082480772,5.403704310903271,19.49075331292463,0.587794825289554,0.8352957848185806,2,-111.51216644485525,75,Clear,42.00973953055565,4.321320317720101,0.5708429493389252,2.1043908671754132,0.756388522585584,2023-01-05 22:02:00,Afternoon
7084,Motorcycle,25.324599625033848,325.61450712746245,379.93547566652455,Medium,V2X,8,URLLC,40.96139521850256,58.81087217283515,20.1302405203294,19.34472295983207,0.9656817231405992,0.5349537106219823,5,-94.76731151982221,76,Rain,42.12087266165878,14.615513524350815,0.6324437762757444,2.3257996071972635,0.8036192675713829,2023-01-05 22:03:00,Morning
7085,Truck,8.919704682429618,243.71169628118582,411.8243525339439,Medium,V2V,3,mMTC,20.332698519224394,60.199885273261486,40.00582697374721,6.78710205280183,0.7005126992816181,0.823068575694272,7,-70.79204368121955,36,Fog,9.06970728606824,1.80947464685232,0.6928726205207204,3.140573228831106,0.8627913843619893,2023-01-05 22:04:00,Afternoon
